text|label
"Premise:\nHerceptin was already approved to treat the sickest breast cancer patients, and the company said, Monday, it will discuss with federal regulators the possibility of prescribing the drug for more breast cancer patients.\nBased on this premise, can we conclude the hypothesis "Herceptin can be used to treat breast cancer." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nHerceptin was already approved to treat the sickest breast cancer patients, and the company said, Monday, it will discuss with federal regulators the possibility of prescribing the drug for more breast cancer patients.\nBased on this premise, can we conclude the hypothesis "Herceptin can be used to treat breast cancer." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nJudie Vivian, chief executive at ProMedica, a medical service company that helps sustain the 2-year-old Vietnam Heart Institute in Ho Chi Minh City (formerly Saigon), said that so far about 1,500 children have received treatment.\nBased on this premise, can we conclude the hypothesis "The previous name of Ho Chi Minh City was Saigon." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nJudie Vivian, chief executive at ProMedica, a medical service company that helps sustain the 2-year-old Vietnam Heart Institute in Ho Chi Minh City (formerly Saigon), said that so far about 1,500 children have received treatment.\nBased on this premise, can we conclude the hypothesis "The previous name of Ho Chi Minh City was Saigon." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nJudie Vivian, chief executive at ProMedica, a medical service company that helps sustain the 2-year-old Vietnam Heart Institute in Ho Chi Minh City (formerly Saigon), said that so far about 1,500 children have received treatment.\nBased on this premise, can we conclude the hypothesis "The previous name of Ho Chi Minh City was Saigon." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nJudie Vivian, chief executive at ProMedica, a medical service company that helps sustain the 2-year-old Vietnam Heart Institute in Ho Chi Minh City (formerly Saigon), said that so far about 1,500 children have received treatment.\nBased on this premise, can we conclude the hypothesis "The previous name of Ho Chi Minh City was Saigon." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nBritain said, Friday, that it has barred cleric, Omar Bakri, from returning to the country from Lebanon, where he was released by police after being detained for 24 hours.\nBased on this premise, can we conclude the hypothesis "Bakri was briefly detained, but was released." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nWASHINGTON --  A newly declassified narrative of the Bush administration's advice to the CIA on harsh interrogations shows that the small group of Justice Department lawyers who wrote memos authorizing controversial interrogation techniques were operating not on their own but with direction from top administration officials, including then-Vice President Dick Cheney and national security adviser Condoleezza Rice. At the same time, the narrative suggests that then-Defense Secretary Donald H. Rumsfeld and then-Secretary of State Colin Powell were largely left out of the decision-making process.\nBased on this premise, can we conclude the hypothesis "Dick Cheney was the Vice President of Bush." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nWASHINGTON --  A newly declassified narrative of the Bush administration's advice to the CIA on harsh interrogations shows that the small group of Justice Department lawyers who wrote memos authorizing controversial interrogation techniques were operating not on their own but with direction from top administration officials, including then-Vice President Dick Cheney and national security adviser Condoleezza Rice. At the same time, the narrative suggests that then-Defense Secretary Donald H. Rumsfeld and then-Secretary of State Colin Powell were largely left out of the decision-making process.\nBased on this premise, can we conclude the hypothesis "Dick Cheney was the Vice President of Bush." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nLina Joy, 42, was born Azlina Jailani to Malay parents, and was raised as a Muslim. Malaysia's constitution guarantees freedom of religion, but by law, all ethnic Malays are Muslim. Joy converted to Christianity at age 26, and after some bureaucratic difficulties had her named legally changed in 1999. However, on her MyKad national ID, the National Registration Department retained her stated religion as Islam. In order to have her religion changed, the National Registration Department said Joy would have to obtain a certificate of apostasy from the Muslim Sharia Court.\nBased on this premise, can we conclude the hypothesis "Lina Joy's parents are from Malaysia." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nLina Joy, 42, was born Azlina Jailani to Malay parents, and was raised as a Muslim. Malaysia's constitution guarantees freedom of religion, but by law, all ethnic Malays are Muslim. Joy converted to Christianity at age 26, and after some bureaucratic difficulties had her named legally changed in 1999. However, on her MyKad national ID, the National Registration Department retained her stated religion as Islam. In order to have her religion changed, the National Registration Department said Joy would have to obtain a certificate of apostasy from the Muslim Sharia Court.\nBased on this premise, can we conclude the hypothesis "Lina Joy's parents are from Malaysia." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nLina Joy, 42, was born Azlina Jailani to Malay parents, and was raised as a Muslim. Malaysia's constitution guarantees freedom of religion, but by law, all ethnic Malays are Muslim. Joy converted to Christianity at age 26, and after some bureaucratic difficulties had her named legally changed in 1999. However, on her MyKad national ID, the National Registration Department retained her stated religion as Islam. In order to have her religion changed, the National Registration Department said Joy would have to obtain a certificate of apostasy from the Muslim Sharia Court.\nBased on this premise, can we conclude the hypothesis "Lina Joy's parents are from Malaysia." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nNovember 9, 1989 , the day the Berlin Wall fell and the world changed forever . Not even the most astute saw it coming . As Hungary's foreign minister in the late summer of 1989 , Gyula Horn gave the order to let visiting East Germans use his country to do a 400-mile end run around the Berlin Wall , a move now seen as the beginning of the end for hard-line communism in Europe .\nBased on this premise, can we conclude the hypothesis "The Berlin Wall was torn down in 1989." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nNovember 9, 1989 , the day the Berlin Wall fell and the world changed forever . Not even the most astute saw it coming . As Hungary's foreign minister in the late summer of 1989 , Gyula Horn gave the order to let visiting East Germans use his country to do a 400-mile end run around the Berlin Wall , a move now seen as the beginning of the end for hard-line communism in Europe .\nBased on this premise, can we conclude the hypothesis "The Berlin Wall was torn down in 1989." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nNovember 9, 1989 , the day the Berlin Wall fell and the world changed forever . Not even the most astute saw it coming . As Hungary's foreign minister in the late summer of 1989 , Gyula Horn gave the order to let visiting East Germans use his country to do a 400-mile end run around the Berlin Wall , a move now seen as the beginning of the end for hard-line communism in Europe .\nBased on this premise, can we conclude the hypothesis "The Berlin Wall was torn down in 1989." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nGreg Page, a former heavyweight boxing champion who suffered a severe brain injury in a 2001 fight, has died at 50. His wife Patricia said the one-time WBA champion had died at his home in Kentucky, USA, of complications related to injuries he suffered in the fight. Page was in a coma for a week after the 9 March 2001 fight against Dale Crowe which was stopped in the 10th round. Patricia Page said he was "in a better place now" after announcing on Monday he had died overnight in his sleep.\nBased on this premise, can we conclude the hypothesis "Greg Page was a WBA champion." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nFIFA has received 11 bids to host the 2018 and 2022 FIFA World Cup tournaments, an international football competition contested by the men's national teams. The countries vying to host the tournament are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, South Korea and United States, who have individual bids and the joint bids are from Belgium-Netherlands and Spain-Portugal.  Select bids are for 2018 and 2022 tournaments and two bids are just for the 2022 tournament. Qatar and South Korea are vying just for the 2022 tournament. The two winning bids will be chosen on December 2010 by the 24-man executive committee of FIFA.  Said FIFA president Sepp Blatter: "We are very pleased about the fantastic level of interest in our flagship competition, with all initial bidders confirming their candidature."\nBased on this premise, can we conclude the hypothesis "Sepp Blatter is the president of FIFA." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nFIFA has received 11 bids to host the 2018 and 2022 FIFA World Cup tournaments, an international football competition contested by the men's national teams. The countries vying to host the tournament are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, South Korea and United States, who have individual bids and the joint bids are from Belgium-Netherlands and Spain-Portugal.  Select bids are for 2018 and 2022 tournaments and two bids are just for the 2022 tournament. Qatar and South Korea are vying just for the 2022 tournament. The two winning bids will be chosen on December 2010 by the 24-man executive committee of FIFA.  Said FIFA president Sepp Blatter: "We are very pleased about the fantastic level of interest in our flagship competition, with all initial bidders confirming their candidature."\nBased on this premise, can we conclude the hypothesis "Sepp Blatter is the president of FIFA." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nThe development of agriculture by early humans, roughly 10,000 years ago, was also harmful to many natural ecosystems as they were systematically destroyed and replaced with artificial versions.\nBased on this premise, can we conclude the hypothesis "Humans existed 10,000 years ago." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|Yes
"Premise:\nThe development of agriculture by early humans, roughly 10,000 years ago, was also harmful to many natural ecosystems as they were systematically destroyed and replaced with artificial versions.\nBased on this premise, can we conclude the hypothesis "Humans existed 10,000 years ago." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|No
"Premise:\nRabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.\nBased on this premise, can we conclude the hypothesis "Rabies is fatal in humans." is true?\nYour answer should be Yes or No, and should appear at the end of your response after "Answer:". For instance, if your answer is Yes, end your response with "Answer: Yes".\n\n Let's think step-by-step."|No
